hash_id,product_title,product_description,product_photo
5878531649e31dd68c52529e00059976,لپ تاپ 15.6 اینچی ایسر مدل Aspire V3-571G-33114G50Maii,,"[""17f12d21a57621745d55e06a369b3d7bc9c73f47_1674980931"", 1, 2500, 2500, ""jpg"", [3], []]"
433371e69eb202f8e7bc8ec2c8d48021,لپ تاپ ایسوس کا 43 ای,,"[""08b1ad95cda52b8e361ebd9cef42d8a84a9ab447_1593936044"", 1, 2500, 2500, ""jpg"", [3], []]"
a9cc6694dc40736d7a2ec018ea566113,لپ تاپ 15.6 اینچی ایسر مدل Aspire E1-531-10002G32Maks,,"[""c57678b45f9e865dab5600954e3a8d2e157380d2_1674986774"", 1, 2500, 2500, ""jpg"", [3], []]"
609a199881ca4ba9c95688235cd6ac5c,گوشی موبایل بلک بری مدل Q10 RFM121LW,,"[10747, 1, 1280, 1280, ""jpg"", [3], []]"
b71f5aaf3371c2cdfb7a7c0497f569d4,گوشی موبایل سامسونگ گلکسی اکسپرس,,"[118052, 1, 600, 600, ""jpg"", [3], []]"
10c72a9d42dd07a028ee910f7854da5d,گوشی موبایل سامسونگ گلکسی ایکس کاور 2 اس 7710,,"[117205, 1, 600, 600, ""jpg"", [3], []]"
066d47ae0c1f736b76f1df86c0cc9205,لپ تاپ ایسوس کا 56 سی ام,,"[80884, 1, 600, 600, ""jpg"", [3], []]"
5e083bd37263c80781fff960e8f5e655,لپ تاپ لنوو اسنشال جی 580,,"[126612, 1, 600, 600, ""jpg"", [3], []]"
51fda174c360f4ea5d21de87c4c9a792,لپ تاپ ایسوس ایکس 44 اچ آر,,"[""656da300b80feac55391aaae3cc9d7491c1cf226_1594228633"", 1, 1280, 1280, ""jpg"", [3], []]"
83004190b1793d7aa15f8d0d49a13eba,لپ تاپ لنوو اسنشال بی 570,,"[119033, 1, 600, 600, ""jpg"", [3], []]"
3d9f8ee1db299aa712a029a0e3a2d6f4,لپ تاپ ایسوس ان 43 اس ام,,"[68261, 1, 600, 600, ""jpg"", [3], []]"
1cf44d7975e6c86cffa70cae95b5fbb2,لپ تاپ لنوو اسنشال جی 580,,"[54636, 1, 600, 600, ""jpg"", [3], []]"
8ce241e1ed84937ee48322b170b9b18c,لپ تاپ لنوو اسنشال جی 580,,"[108752, 1, 600, 600, ""jpg"", [3], []]"
7dab099bfda35ad14715763b75487b47,لپ تاپ دل اینسپایرون ان 7520,,"[143059, 1, 600, 600, ""jpg"", [3], []]"
60a6c4002cc7b29142def8871531281a,لپ تاپ اسوز کی 55 وی دی,,"[""59dbeb860f080a2f1492c80199da564899bbd839_1594228570"", 1, 2500, 2500, ""jpg"", [3], []]"
1d01bd2e16f57892f0954902899f0692,لپ تاپ سامسونگ ان پی 300 ای 5 ایکس - آ 08,,"[114482, 1, 600, 600, ""jpg"", [3], []]"
257deb66f5366aab34a23d5fd0571da4,لپ تاپ اسوز ایکس 54 اچ آر,,"[40552, 1, 600, 600, ""jpg"", [3], []]"
b18e8fb514012229891cf024b6436526,گوشی موبایل سامسونگ جی تی ای 1202,,"[106658, 1, 600, 600, ""jpg"", [3], []]"
836a0dcbf5d22652569dc3a708274c16,گوشی موبایل سامسونگ جی تی ای 1207 تی,,"[62079, 1, 600, 600, ""jpg"", [3], []]"
a3de03cb426b5e36f5c7167b21395323,تبلت هیوندا کیوت ایکس - 8 گیگابایت,,"[9667, 1, 600, 600, ""jpg"", [3], []]"
6b27e88fdd7269394bca4968b48d8df4,گوشی موبایل نوکیا آشا 310,,"[117591, 1, 600, 600, ""jpg"", [3], []]"
682e0e796084e163c5ca053dd8573b0c,دوربین عکاسی الیمپوس مدل استایلوس XZ-2,,"[93302, 1, 600, 600, ""jpg"", [3], []]"
41da609c519d77b29be442f8c1105647,دوربین دیجیتال سونی سایبرشات DSC-TX30,,"[81260, 1, 1280, 1280, ""jpg"", [3], []]"
752356ce55e0b436a9027914cb7e18a7,لپ تاپ لنوو اسنشال بی 570,,"[""5405f43ea4f21e4824b87b5d3d64269ec8b354f4_1593936224"", 1, 1280, 1280, ""jpg"", [3], []]"
138aab288c363726990120413c62acee,لپ تاپ لنوو اسنشال جی 585,,"[9902, 1, 600, 600, ""jpg"", [3], []]"
bc6fe82635b1429d3e886eec0fc34f49,تبلت سامسونگ گلکسی نت 8 ان 5100 - 32 گیگابایت,,"[117874, 1, 1280, 1280, ""jpg"", [3], []]"
1906f3350e1fa43adced642ff351c943,سیستم استریوی کوچک پاناسونیک اس سی-اچ سی 35 همراه با داک آی‌پاد,,"[115705509, 1, 600, 600, ""jpg"", [3], []]"
ca3a9be77f7e88708afb20c8cdf44b60,لپ تاپ ایسر اسپایر ای1-571 جی 53234G50Maks,,"[98709, 1, 600, 600, ""jpg"", [3], []]"
63ceea56ae1563b4477506246829b386,گوشی موبایل اسوز پدفون اینفینیتی - 32 گیگابایت,,"[101078, 1, 600, 600, ""jpg"", [3], []]"
43a2348027cdb8d216f4fb15fd9e1e4f,پرینتر لیزری پنتوم پی 1050,,"[127388, 1, 600, 600, ""jpg"", [3], []]"
915e3742d51cb477268ba29275c3ce09,گوشی موبایل نوکیا لومیا 520,,"[51057, 1, 600, 600, ""jpg"", [3], []]"
7e6b20d014d1c659e4eaf20dc2dcd7eb,گوشی موبایل نوکیا 105,,"[3308472, 1, 1280, 1280, ""jpg"", [3], []]"
c24f4c5eef7ec01c46e003a9296c8645,گوشی موبایل ال جی آپتیموس جی پرو ای 988,"پس از معرفی گوشی قدرتمند ال جی یعنی Optimus G در تابستان سال 2012 توسط این کمپانی، حدود 9 ماه بعد مدل جدید تر این گوشی نیز معرفی گردید. این گوشی جدید ساخت کمپانی کره ای، Optimus G Pro نام دارد.
ال جی بر روی این گوشی از یک صفحه نمایش 5.5 اینچی بزرگ استفاده نموده است که دارای رزولوشن FullHD یعنی 1920×1080 پیکسل می‌باشد. این رزولوشن باعث می‌گردد که تراکم پیکسلی صفحه نمایش این گوشی 400ppi باشد که بسیار عالیست.اما Optimus G Pro اولین گوشی موبایلی است که از چیپ جدید کمپانی کوالکام یعنی Snapdragon 600 استفاده می‌نماید. همچنین پردازنده این گوشی یک پردازنده چهار هسته ای با فرکانس 1.7 گیگاهرتز می‌باشد که عملکردی بهتر از پردازنده مدل پیشین را ارائه خواهد نمود. در کنار این موارد، 2 گیگابایت حافظه رم نیز به عملکرد بهتر گوشی کمک خواهد نمود. سیستم عامل موجود بر روی این گوشی نسخه 4.1 از سیستم عامل اندروید است که رابط کاربری جدید ال جی نیز بر روی آن قرار دارد. در ضمن، ال جی برای این گوشی از یک دوربین 13 مگاپیکسلی استفاده نموده است. حال با ورود این گوشی به بازار، قصد بررسی آن‌را داریم. پس با ما در ادامه همراه شوید تا با این گوشی بیش از پیش آشنا گردید.","[10037, 1, 600, 600, ""jpg"", [3], []]"
44590aa922914066f965ae67be0222d2,لپ تاپ لنوو اسنشال بی 590,,"[176660, 1, 600, 600, ""jpg"", [3], []]"
deee9fe5195586bf4545518a76aff2f7,گوشی موبایل هوآوی اسنت پی 2,,"[123093, 1, 600, 600, ""jpg"", [3], []]"
f80ebff16ccaa9b48a0224d7c489cef4,گوشی موبایل سامسونگ ای 2252,,"[104042, 1, 600, 600, ""jpg"", [3], []]"
8e0ce414531179ae9b7f60e20351ee8b,گوشی موبایل هوآوی جی 5520,,"[65182, 1, 180, 220, ""jpg"", [3], []]"
7658d0dd31ff8ec12a3933f064e000a1,گوشی موبایل هوآوی یو 8685 دی اسند وای 210,,"[10536, 1, 600, 600, ""jpg"", [3], []]"
0d82627e10660af39ea7eb69c3568955,لپ تاپ اچ پی 1000-1 بی 05 آ یو,,"[71028, 1, 600, 600, ""jpg"", [3], []]"
ca7e09eacf1ae34bc819d495c5adfed9,تبلت اکستروم اکسپد 7 ای 01,,"[72924, 1, 600, 600, ""jpg"", [3], []]"
251d52afeb09449719aa7ba0b842c755,تبلت اکستروم اکسپد 9 ای 01,,"[100170, 1, 600, 600, ""jpg"", [3], []]"
108670e12c6e0fcf4d959fc8d2eabef6,لپ تاپ سامسونگ ان پی 350 وی 5 ایکس-اس 04,,"[81333, 1, 600, 600, ""jpg"", [3], []]"
c8194823937cbafcfcef5b0c21de59bd,تبلت ایسوس ممو پد ام ای 172 وی - 8 گیگابایت,,"[""effe663adb5758112ef87e517cb19d17a91cc3ee_1681648300"", 1, 2500, 2500, ""jpg"", [3], []]"
9079ea527e08a24dfad44e3302d5f091,لپ تاپ لنوو اسنشال جی 585,,"[83098, 1, 600, 600, ""jpg"", [3], []]"
3a077e8acfc4a2b463c47f2125fdfac5,گوشی موبایل مارشال ام ای 358A,,"[81218, 1, 180, 220, ""jpg"", [3], []]"
b5200c6107fc3d41d19a2b66835c3974,گوشی موبایل مارشال ام ای 356B,,"[122314, 1, 180, 220, ""jpg"", [3], []]"
95424358822e753eb993c97ee76a9076,گوشی موبایل مارشال ام ای 360,,"[69427, 1, 1024, 1317, ""jpg"", [3], []]"
e8e5f71237c3b05761cda9e029a5b3d2,گوشی موبایل مارشال ام ای 355,,"[61835, 1, 180, 220, ""jpg"", [3], []]"
b1adda14824f50ef24ff1c05bb66faf3,گوشی موبایل مارشال ام ای 357,,"[104214, 1, 180, 220, ""jpg"", [3], []]"
3ae4f12b897c4bb51327a8e1c921df7d,لپ تاپ اچ پی 1000-1205 تی ایکس,,"[66782, 1, 600, 600, ""jpg"", [3], []]"
a7bf3f5462cc82062e41b3a2262e1a21,لپ تاپ اسوز کی 55 وی دی,,"[49936, 1, 600, 600, ""jpg"", [3], []]"
5f7695debd8cde8db5abcb9f161b49ea,لپ تاپ فوجیتسو لایف بوک آ اچ-512,,"[83615, 1, 600, 600, ""jpg"", [3], []]"
234e5dc39dc52740524f9d863bec963c,لپ تاپ ایسر اسپایر ای1-571  33124G50Maks,,"[104099, 1, 600, 600, ""jpg"", [3], []]"
a267f936e54d7c10a2bb70dbe6ad7a89,پروژکتور اپسون مدل EB-475wi,,"[131924, 1, 800, 600, ""jpg"", [3], []]"
fb6c4e0b4b90ebfb5a35ca7a9cbf1d16,پروژکتور اپسون مدل EB-Z10000,,"[78243, 1, 220, 180, ""jpg"", [3], []]"
618790ae971abb5610b16c826fb72d01,دوربین دیجیتال الیمپوس مدل استایلوس VH520,,"[65931, 1, 600, 600, ""jpg"", [3], []]"
a9cf46a38a9b05e959f33215e5cdc38a,ساعت مچی عقربه ای مردانه اورینت GWAA005W,,"[65533, 1, 600, 600, ""jpg"", [3], []]"
419345a4c56c55ba30671ab8c25d2a73,ساعت مچی عقربه ای مردانه پوما PU102692004,,"[106600, 1, 450, 600, ""jpg"", [3], []]"
787afca6b6dd1f06fc22e4b52b0b89bf,پروژکتور اپسون مدل MG-850HD,,"[11244, 1, 600, 450, ""jpg"", [3], []]"
64517d8435994992e682b3e4aa0a0661,دوربین دیجیتال سامسونگ NX1100,,"[""3e2d28feabe17c96978ecce9a51fd0335a289cc7_1594446672"", 1, 1280, 1280, ""jpg"", [3], []]"
80a9efd37c62cbdee2351192983a43d6,فیلتر دیفیوزر کوکین P850,,"[62365, 1, 220, 180, ""jpg"", [3], []]"
fc0de4e0396fff257ea362983c2dda5a,چادر عکاسی 80X80 سانتی متر اس اند اس,,"[111144, 1, 600, 600, ""jpg"", [3], []]"
ce65f40e3a20ad19fe352c52ce3bcf51,شارژر همراه مایپو پاور تیوب رنگ نقره‌ای 2600 - SP2600M,,
d2e3e0c2ec10101c41b7f0a11ce93c57,کاغذ خردکن نیکیتا SD-9830,,"[103948, 1, 600, 450, ""jpg"", [3], []]"
5f5d472067f77b5c88f69f1bcfda1e08,ترازوی شیشه ای دیجیتالی بیورر GS51 XXL,,"[68129, 1, 600, 600, ""jpg"", [3], []]"
fc3dee15d074d783730c00430d839765,کارتریج پرینتر کانن PG-210 مشکی,,"[137900, 1, 600, 600, ""jpg"", [3], []]"
f4db8537e9d75da46c4efc36a2d70956,محافظ صفحه نمایش گریفین مات برای Galaxy S III Mini,,"[127062, 1, 600, 600, ""jpg"", [3], []]"
9ce3d416394a5c9a29756027ff8cb37a,محافظ صفحه نمایش شفاف موشی آی ویزور XT برای آیفون 5/5S/5C,,"[160297, 1, 600, 600, ""jpg"", [3], []]"
29a6aa8af3c942a277478a90aa4cae21,محافظ صفحه نمایش موشی آیویزور مخصوص آی پد مینی و مینی 2,,"[59625, 1, 1280, 1280, ""jpg"", [3], []]"
0f20c77d6afb02422603acb0329b5a41,ساعت مچی عقربه ای زنانه اسپریت ES105812003,رده های نقره ایی رنگ به همراه صفحه گرد و رنگ بسیار جذاب این ساعت از ویژگی‌های اصلی آن به شمار می‌آید. وجود نگین‌های ریز در صفحه این ساعت نیز به جای استفاده از اعداد از دیگر مواردی است که زیبایی خاصی به آن بخشیده است. وجود ظاهری به مانند این ساعت، آن را به ساعتی پیشرو در مد و زیبایی نموده است و حس انرژی بخش به آن داده.خصوصیات ظاهری این چنینی ساعت اسپریت  ES105812003 را مناسب برای کسانی نموده که در عین زیبایی می‌خواهند ظاهری رسمی و جدی نیز داشته باشند.,"[101960, 1, 600, 600, ""jpg"", [3], []]"
c535e3a7f97daf1c4b1eb03cc8e31623,کتاب صوتی ماندن در مسیر,,"[9940, 1, 600, 600, ""jpg"", [3], []]"
0bc10d8a74dbafbf242e30433e83aa56,لپ تاپ ایسر اسپایر وی3-571 جی 33124G50Makk,,"[""8d20a224633b11a2118ce355e8af986f1253b66b_1675860104"", 1, 2500, 2500, ""jpg"", [3], []]"
15d496c747570c7e50bdcd422bee5576,دوربین دیجیتال سونی سایبرشات RX100 II,,"[198373, 1, 600, 600, ""jpg"", [3], []]"
c9a8a89997dec2c49626cd70b7849142,گوشی موبایل ال جی اپتیموس ال 9 پی 768,حدودا 4 ماه پس از معرفی گوشی Optimus L7، کمپانی ال‌جی مدل جدید تر از این سری یعنی سری L را با نامP768  Optimus L9 معرفی نمود. گوشی‌های سریL که با نام Stylish نیز شناخته می‌شوند، بیشتر از اینکه مشخصات سخت افزاری بسیار خوبی داشته باشند، به طراحی‌های خوب خود معروفند. اما گوشی جدید کمپانی کره ای، برترین گوشی تولید شده این کمپانی از سری L تا به این تاریخ می‌باشد. وجود یک صفحه نمایش 4.7 اینچی از نوع IPS LCD به همراه سخت افزار مناسب و دو دوربین در کنار سیستم عامل محبوب اندروید، دلیل این حرف ماست. همچنین این گوشی یک برادر دوقلو با مدل P760 نیز دارد که تنها تفاوت آن با این گوشی در دوربین آن است که دارای یک دوربین 5 مگا پیکسلی می‌باشد. جهت آشنایی بیشتر با محصول جدید ال‌جی، خواننده نقد و بررسی این گوشی باشید.,"[9785, 1, 600, 600, ""jpg"", [3], []]"
96a0cc2f93365fadfcc06ba14e95fae1,گوشی موبایل ال جی آپتیموس جی E975,,"[105722, 1, 600, 600, ""jpg"", [3], []]"
2747e3c644b9a085cd4d3a7718b16024,محافظ صفحه نمایش برای Sony Xperia J,,"[127326, 1, 600, 600, ""jpg"", [3], []]"
4d6da0c32dd563fea116da78ca1ffd39,کاور سیلیکونی گوشی اچ تی سی Desire C,,"[70619, 1, 1280, 1280, ""jpg"", [3], []]"
beff5a409891f9bf1bfa1e555fe213e2,لپ تاپ سامسونگ ان پی 300 ای 5 ایکس - یو 01,,"[""8edbfd084d1e83019066edb76a12289942617a1f_1675860173"", 1, 2500, 2500, ""jpg"", [3], []]"
47a3893cc405396a5c30d91320572d6d,آلترابوک ایسوس تایچی 31,,"[143148, 1, 600, 600, ""jpg"", [3], []]"
86f3f50a6f945bbfa351e55faac043fb,گوشی موبایل سونی اکسپریا سی,,"[65101, 1, 1280, 1280, ""jpg"", [3], []]"
a41db61e2728ef963614a8c8755b9b9a,گوشی موبایل اچ تی سی باترفلای اس,,"[112874, 1, 600, 600, ""jpg"", [3], []]"
0527b1b41d984cd95100beff3605d26e,نوت‌بوک ایسوس G750JH,,"[86276, 1, 600, 600, ""jpg"", [3], []]"
6f4b7fd3eea0af87f9990faa8e3287f1,دوربین عکاسی کانن مدل EOS 70D+لنزSTM 18-135 میلی متر,,"[121941, 1, 1280, 1280, ""jpg"", [3], []]"
93d9033636450402d67cd55e60b3f926,محافظ صفحه نمایش برای Samsung Galaxy Grand Duos I9082,,"[102068, 1, 450, 600, ""jpg"", [3], []]"
621d187a8e1a345cc07422a61c669654,کانورتر 0.8X فوجی فیلم WCL-X100,,"[11252, 1, 640, 450, ""jpg"", [3], []]"
dd542bb339e57d2bcf9bdbbf870ac74f,گوشی موبایل سامسونگ گلکسی اس 4 آی 9505 - 16 گیگابایت,,"[3308132, 1, 1280, 1280, ""jpg"", [3], []]"
aa677d660eefd1fe0d323c1dc9bfa869,گوشی موبایل جی ال ایکس اسنویی دو هسته ای,,"[55551, 1, 600, 600, ""jpg"", [3], []]"
0cdbb4e65815fbaf79689b15482e7575,گوشی موبایل جی ال ایکس اسکای,,"[65232, 1, 600, 600, ""jpg"", [3], []]"
123650dd0560587918b3d771cf0c0171,گوشی موبایل جی ال ایکس جی 3,,"[33938, 1, 600, 600, ""jpg"", [3], []]"
e20b21ae6508f22fc189c60a0880d0b8,گوشی موبایل جی ال ایکس جی 4,,"[9757, 1, 180, 220, ""jpg"", [3], []]"
88ed1c065719496c24b45a72994a3283,گوشی موبایل جی ال ایکس جی 4 NFC,,"[105014, 1, 600, 600, ""jpg"", [3], []]"
130214d369d555e15e6b1621771809ad,لپ تاپ دل اینسپایرون 3521,,"[140740, 1, 800, 600, ""jpg"", [3], []]"
da52dbdb51e5c9b3fcacdc228065d5e0,لپ تاپ اچ پی کامپک پرساریو سی کیو 58-200 اس ایکس,,"[117453, 1, 600, 600, ""jpg"", [3], []]"
07dd4d5a72f5740ef0f035f201951476,لپ تاپ دل اینسپایرون 3521,,"[82015, 1, 600, 600, ""jpg"", [3], []]"
68bc9477d0f2c908eed9498bf926d89e,گوشی موبایل سامسونگ سی 3330 چمپ 2,,"[144024, 1, 600, 600, ""jpg"", [3], []]"
2fa6cb0776995363c2a2ae7d57ac3845,گوشی موبایل سامسونگ گلکسی یانگ دوس S6312 - مدل 4 گیگابایت,,"[91143, 1, 600, 600, ""jpg"", [3], []]"
fd11043c50c15f9e700a52b3f00136f8,لپ تاپ اسوز کی 55 دی آر,,"[101822, 1, 600, 600, ""jpg"", [3], []]"
2dfbd2f04b3ac1f6441719a9f1f40f38,لپ تاپ دل اینسپایرون 5521,,"[53516, 1, 600, 600, ""jpg"", [3], []]"
e287f0b2e730059c55d97fa92649f4f2,لپ تاپ ایسوس کا 45 وی دی,,"[127135, 1, 600, 600, ""jpg"", [3], []]"
de9240f5c623bf031dcf0fca9770db44,لپ تاپ اسوز ان 55 اس ال,,"[""224210aa4271170a1cb6881ff8eb90f0b18f3d61_1594228417"", 1, 1280, 1280, ""jpg"", [3], []]"
5943a6c821a417791dffc82b4b6268a8,لپ تاپ اچ پی پروبوک 4530 اس,,"[104536, 1, 600, 600, ""jpg"", [3], []]"
e4f67a0e4293245fba713c412fc63e28,گوشی موبایل سامسونگ گلکسی استار اس 5282,,"[155753, 1, 1280, 1280, ""jpg"", [3], []]"
735a8b95123648555736192cd3978bc1,گوشی موبایل سامسونگ گلکسی ترند 2 دوس اس 7572,,"[54823, 1, 600, 600, ""jpg"", [3], []]"
9f975093da0252e2c0ae181d74c90dc6,گوشی موبایل سامسونگ گلکسی مگا 6.3 آی 9200 - 16 گیگابایت,,"[63437, 1, 600, 600, ""jpg"", [3], []]"
97c8dd44858d3568fdf9537c4b8743b2,گوشی موبایل سامسونگ گلکسی مگا 5.8 I9152,,"[60195, 1, 600, 600, ""jpg"", [3], []]"
3d41a69d87004164011ccde965b0a18f,گوشی موبایل سامسونگ گلکسی مگا 6.3 آی 9200 - 8 گیگابایت,,"[10957, 1, 600, 600, ""jpg"", [3], []]"
264939da0c6ae8ee7e5fc5b434a4024e,گوشی موبایل اچ تی سی فرست,,"[111317, 1, 600, 600, ""jpg"", [3], []]"
d3a03b46250a3b28b490109cef354b3f,گوشی موبایل هوآوی اسند وای 210 دی,,"[3308367, 1, 1280, 1280, ""jpg"", [3], []]"
b742027da6f65c2b92a85d76e41464e4,لپ تاپ اچ پی پاویلیون جی 6 - 2297 اس ای,,"[63394, 1, 600, 600, ""jpg"", [3], []]"
c213877427b46fa96cff6c39e837ccee,لپ تاپ سونی وایو S1511CFX,,"[10850, 1, 600, 600, ""jpg"", [3], []]"
ab49b208848abe14418090d95df0d590,تلویزیون ال ای دی هوشمند سونی سری BRAVIA مدل KDL-32EX650 سایز 32 اینچ,,"[71502, 1, 600, 600, ""jpg"", [3], []]"
99f16d388736f651ac198bf317974481,تلویزیون ال سی دی سونی سری BRAVIA مدل KLV-40BX420 سایز 40 اینچ,,"[84074, 1, 600, 600, ""jpg"", [3], []]"
f03704cb51f02f80b09bffba15751691,تلویزیون ال سی دی سونی سری BRAVIA مدل KLV-32BX320 سایز 32 اینچ,,"[66895, 1, 600, 600, ""jpg"", [3], []]"
b7b70189b9698f6213f2799fb12925e2,لپ تاپ سونی وایو E1412CCXB,,"[61101, 1, 600, 600, ""jpg"", [3], []]"
500ee9106e0e4d8f769fadfdf9f2837e,لپ تاپ سونی وایو E1412ECXB,,"[10283, 1, 600, 600, ""jpg"", [3], []]"
acfe22eeddf82266e32f8f17912d59fe,لپ تاپ سونی وایو E14122CXB,,"[107500, 1, 600, 600, ""jpg"", [3], []]"
5d97f4dd7c44b2905c799db681b80ce0,لپ تاپ سونی وایو T13125CXS,,"[118843, 1, 600, 600, ""jpg"", [3], []]"
fc322c6bd467dc6e4a70ece4ce0245f8,لپ تاپ سونی وایو T1311M1ES,,"[126470, 1, 600, 600, ""jpg"", [3], []]"
4572101f572c37f203cd8690fe6e4eeb,گوشی موبایل هوآوی اسند وای 300,,"[149869, 1, 600, 600, ""jpg"", [3], []]"
66705064b387572428517e38ae23e019,لپ تاپ لنوو اسنشال جی 585,,"[153344, 1, 600, 600, ""jpg"", [3], []]"
41f6e8b589d6d47cc56937ff17c493f5,گوشی موبایل ال جی اپتیموس L3 II ای 425,"LG نسخه‌ی دوم سری L اسمارت فون های خود را در نمایشگاه MWC 2013 با ویژگی‌های به روز شده معرفی کرد که سعی داشت منطبق بر نیازهای روز کاربران خود باشد. در واقع LG Optimus L3 II E425 جانشین Optimus L3 می‌باشد که امکانات زیادی به آن اضافه شده است. Optimus L3 II یکی از ارزان‌ترین اسمات فون های موجود در بازار می‌باشد. همچنین پایه ای‌ترین مدل LG، سری ارزان L است که این گوشی شامل آن می باشد. اگر چه این گوشی ارزان است اما این اسمارت فون از نسخه‌ی جدید سیستم عامل محبوب اندروید یعنی نسخه 4.1 بهره می‌برد. پردازنده 1 گیگاهرتزی این دستگاه ظاهراً عملکرد محاسبات روانی را دارد اما حقیقت چیز دیگری است. سرعت این گوشی از پردازنده های 1 گیگاهرتزی و تک هسته ای که ما معمولاً توقع داشتیم، پایین‌تر بود. اما حافظه‌ی رم 512 مگابایتی این هندست مناسب است و می‌تواند کمک شایانی به عملکرد چند تکلیفی (Multi Tasking) کند. این اسمارت فون مجهز به یک صفحه نمایش لمسی خازنی از نوع IPS LCD و به اندازه 3.2 اینچ می‌باشد که کار وب گردی با این گوشی را کمی سخت می‌کند. همچنین این دستگاه وضوح تصویر پایین 320 × 240 پیکسل را ارائه می‌دهد که معادل با تراکم پیکسلی 125ppi می‌باشد و این به معنای آن است که برنامه های اندرویدی استاندارد هم در این گوشی به خوبی نمایش داده نمی‌شوند. LG Optimus L3 II E425 دارای ضخامت 11.9 میلی متر می‌باشد و حدود 125 گرم وزن دارد. با وجود این صفحه نمایش کوچک، ما انتظار عمر باتری زیاد از این گوشی داشتیم. اما باتری 1540 میلی آمپر ساعتی این گوشی در هنگام پخش ویدئو و روشنایی نیمه، تنها حدود 6 ساعت دوام آورد در حالی که گوشی‌های هم قیمت با این محصول و تحت همین شرایط حدود 11 ساعت شارژدهی می‌کنند. همچنین باتری این گوشی تا حداکثر 8 ساعت مکالمه مداوم در روز را برای شما به همراه دارد. به هر حال بهتر بود LG از باتری با ظرفیت بیشتری برای این مدل استفاده می‌کرد. Optimus L3 II دارای یک دوربین 3.2 مگاپیکسلی می‌باشد که به همراه ویژگی‌های خوبی است اما کیفیت آن کاملاً ناامید کننده است. حتی در روشنایی کامل و در زیر نور آفتاب هم عکس‌ها بی کیفیت و پر از نویز هستند. 4 گیگابایت حافظه‌ی داخلی برای ذخیره‌ی انواع مختلف فایل‌ها و برنامه‌ها برای این گوشی مناسب به نظر می‌رسد. همچنین حافظه‌ی خارجی این هندست قابلیت افزایش تا 32 گیگابایت به وسیله کارت Micro SD را هم دارد. درست همانند سایر اسمارت فون های میان رده دیگر، LG Optimus L3 هم دارای برنامه های از پیش نصب شده ای مانند مدیا پلیر و شبکه های اجتماعی می‌باشد. ویژگی‌های ارتباطی موجود در این دستگاه شامل 2G, 3G, WiFi, Bluetooth, Micro USB می‌باشد.
در نهایت هیچ انکاری بایت قیمت پایین LG Optimus L3 وجود ندارد که واقعاً یکی از ارزان‌ترین اسمارت فون هایی است که تا به حال دیده‌ایم. اما ویژگی‌هایی مانند سایز کوچک صفحه نمایش، رزولوشن پایین صفحه نمایش و پردازنده‌ی کند آن بر علیه این گوشی هستند که ما را یاد ضرب‌المثل قدیمی و کاربردی «هیچ ارزانی بی حکمت نیست» می‌اندازد. با خرج مقداری پول بیشتر، می‌توانید صاحب اسمارت فون بهتری مانند Huawei Ascend G510 باشید.","[81190, 1, 600, 600, ""jpg"", [3], []]"
